leftHipAngle,rightHipAngle,leftElbowAngle,rightElbowAngle,leftKneeAngle,rightKneeAngle,velocityX,velocityY,velocityZ,label
179.7982987,176.7065332,178.9601097,177.6125667,169.5382365,177.6076163,-2.00E-05,-5.62E-05,0,FullRollUp
179.7124308,176.4740418,179.277047,177.3949679,169.5954528,177.657739,-1.90E-05,-6.41E-05,0,FullRollUp
179.632445,176.328356,179.4178398,177.0129362,169.6619197,177.7275311,-1.45E-05,-4.33E-05,0,FullRollUp
179.5391706,176.2117081,179.5657168,176.9870555,169.735396,177.7737308,-9.98E-05,-8.81E-05,0,FullRollUp
179.4789722,176.0438635,179.5866115,177.3395636,169.80954,177.8393636,-9.52E-05,-0.000128627,0,FullRollUp
179.4142585,175.8718022,179.7012108,177.4349496,169.8970203,177.9693382,-4.27E-05,-0.000111878,0,FullRollUp
179.2846118,175.6736667,179.624303,177.539299,170.0576995,178.119413,-2.12E-05,-0.000147104,0,FullRollUp
179.1351875,175.4186447,179.8036369,177.8115095,170.2198315,178.2727266,-2.44E-05,-8.54E-05,0,FullRollUp
178.987622,175.2691023,179.989835,178.003999,170.4007083,178.3687617,-4.65E-06,-8.57E-05,0,FullRollUp
178.7865881,175.13727,179.9920935,178.3232472,170.6821102,178.4800472,8.17E-06,-6.37E-05,0,FullRollUp
178.6904113,175.0152961,179.5389227,178.9597964,170.8020749,178.538791,2.90E-05,-1.69E-05,0,FullRollUp
178.5873505,174.8963783,179.3683681,179.3525791,170.8951947,178.5921463,8.67E-05,-7.16E-05,0,FullRollUp
178.5058179,174.7790572,179.2505856,179.9716376,170.9665874,178.656216,4.11E-05,-4.32E-05,0,FullRollUp
178.4649529,174.7553403,179.3556993,179.6351426,170.9684285,178.6386088,3.06E-05,-1.90E-05,0,FullRollUp
178.4331721,174.740077,179.4819811,179.6203132,170.9550207,178.6038487,7.09E-06,-2.03E-05,0,FullRollUp
178.3851155,174.700226,179.551048,179.8837538,170.9424549,178.5753568,2.86E-05,-4.83E-05,0,FullRollUp
178.3155415,174.5784836,179.6563242,179.7626022,170.9165519,178.5477966,2.46E-05,-0.000124574,0,FullRollUp
178.2713231,174.4662634,179.8332171,179.3738429,170.9014983,178.4807481,1.65E-05,-7.71E-05,0,FullRollUp
178.2619547,174.4084248,179.9681728,179.1001765,170.7945339,178.3975418,1.07E-06,-8.02E-05,0,FullRollUp
178.1981997,174.3341537,179.9974858,178.9754482,170.7534802,178.3976877,-3.70E-06,-9.74E-05,0,FullRollUp
178.1625158,174.2723819,179.9718747,178.8517057,170.6692196,178.3931143,8.23E-06,-4.66E-05,0,FullRollUp
178.1180086,174.2551492,179.9983904,178.8246995,170.5371315,178.3394589,3.76E-06,-1.86E-05,0,FullRollUp
178.0324722,174.2539619,179.980482,178.8370666,170.530411,178.3303301,3.58E-07,-1.48E-05,0,FullRollUp
177.9102344,174.2528774,179.9554241,178.8464692,170.6440825,178.329429,-2.14E-05,-3.10E-06,0,FullRollUp
177.7690634,174.2420519,179.8817419,178.8272736,170.84076,178.3287562,-1.97E-05,1.49E-06,0,FullRollUp
177.6449127,174.240079,179.8301508,178.8341886,171.0507044,178.3339954,-1.19E-05,2.74E-05,0,FullRollUp
177.5521381,174.2319774,179.7708601,178.8583211,171.1685664,178.3113609,-1.44E-05,1.11E-05,0,FullRollUp
177.4981734,174.2329052,179.7438545,178.8498322,171.2484084,178.2645403,-5.84E-06,2.40E-05,0,FullRollUp
177.4596155,174.2297364,179.7125992,178.8436369,171.2838882,178.2368227,-3.81E-06,1.86E-05,0,FullRollUp
177.4348553,174.2129926,179.6695776,178.8404348,171.2706573,178.2045803,1.04E-05,8.64E-06,0,FullRollUp
177.4652549,174.2068258,179.4611064,178.7942557,171.1776352,178.1588962,2.88E-05,2.62E-06,0,FullRollUp
177.5607276,174.1891984,179.2511372,178.7234562,170.9502225,178.1123253,7.47E-05,-3.58E-07,0,FullRollUp
177.635331,174.1735427,179.0243126,178.6512106,170.8076374,178.1058884,3.89E-05,2.86E-06,0,FullRollUp
177.657484,174.1066857,178.9467834,178.3381373,170.8202594,178.1709839,8.05E-05,7.33E-06,0,FullRollUp
177.7003708,173.9963381,178.9626924,178.1384845,170.7681415,178.2049923,9.31E-05,-2.98E-06,0,FullRollUp
177.7274082,173.8897787,178.9891217,178.0951741,170.7445659,178.2611701,0.000116646,4.35E-06,0,FullRollUp
177.8172734,173.8439055,178.9954253,178.1283085,170.7053638,178.3754742,0.000155509,1.07E-05,0,FullRollUp
177.8446653,173.8097954,178.9583371,178.1555087,170.7975257,178.4499936,9.29E-05,2.66E-05,0,FullRollUp
177.8606241,173.8112872,178.9262553,178.1906565,170.8504957,178.4692634,0.000124335,1.10E-05,0,FullRollUp
177.8641613,173.7977764,178.9166189,178.2211605,170.8910184,178.500912,0.000103414,4.05E-06,0,FullRollUp
177.8676779,173.7737516,178.8765323,178.2417056,170.8913259,178.4927838,0.000130773,1.49E-06,0,FullRollUp
177.864253,173.7679183,178.8393578,178.2687159,170.9291454,178.4842924,4.74E-05,6.62E-06,0,FullRollUp
177.8687766,173.7556052,178.8264044,178.3047824,170.948715,178.4767668,7.41E-05,1.67E-06,0,FullRollUp
177.8757097,173.7456368,178.7914745,178.3729499,170.9724221,178.4707063,1.50E-05,-1.44E-05,0,FullRollUp
177.875244,173.7379496,178.7446224,178.4825947,170.9808115,178.4651216,6.20E-06,-1.11E-05,0,FullRollUp
177.8756074,173.738921,178.7318928,178.5467144,171.0015333,178.4572091,1.60E-05,-1.73E-06,0,FullRollUp
177.8720123,173.7327531,178.7162606,178.6255041,171.0316853,178.45851,3.14E-05,-1.47E-05,0,FullRollUp
177.8589847,173.7318713,178.6644054,178.6648197,171.0766854,178.454567,7.16E-05,6.56E-07,0,FullRollUp
177.8342178,173.7303953,178.5856902,178.7151539,171.1408547,178.4534678,6.93E-05,5.66E-06,0,FullRollUp
177.7959678,173.724768,178.5407756,178.7882136,171.2318117,178.4558533,9.10E-05,-1.25E-06,0,FullRollUp
177.778313,173.7264807,178.4179546,178.8504211,171.2812383,178.4564819,0.000114381,-8.94E-07,0,FullRollUp
177.7605785,173.7347355,178.3987568,178.8932962,171.3008075,178.4589254,0.000136614,-1.85E-05,0,FullRollUp
177.7296104,173.7275319,178.369566,178.9438108,171.3194959,178.4816187,0.000160694,-2.93E-05,0,FullRollUp
177.6861392,173.7149705,178.3022574,179.0433927,171.3462787,178.4964741,6.84E-05,-4.67E-05,0,FullRollUp
177.6393221,173.696627,178.2941592,179.1139263,171.3652372,178.4996339,7.56E-05,-5.97E-05,0,FullRollUp
177.5699984,173.6768066,178.2567691,179.1971586,171.4161802,178.5127914,2.12E-05,-8.23E-05,0,FullRollUp
177.5518747,173.6785655,178.2140652,179.2261889,171.3922983,178.5040573,1.82E-05,-6.75E-05,0,FullRollUp
177.5431971,173.7028817,178.1730714,179.2854931,171.3550646,178.453678,7.87E-06,-4.07E-05,0,FullRollUp
177.5367304,173.7413225,178.1148432,179.3607884,171.3277241,178.3927381,5.19E-06,-2.40E-05,0,FullRollUp
177.5322625,173.8120153,178.078647,179.4529114,171.3205985,178.2783891,7.51E-06,-6.08E-06,0,FullRollUp
177.5241917,173.9072308,178.0248983,179.5091552,171.3323764,178.2014051,3.10E-06,-6.56E-07,0,FullRollUp
177.5221187,173.9723402,177.9861614,179.5669631,171.3551805,178.1453272,5.13E-06,4.77E-07,0,FullRollUp
177.5333951,174.0273295,177.9285603,179.6222808,171.3670455,178.0989867,-5.36E-06,8.76E-06,0,FullRollUp
177.5246855,174.035602,177.9089648,179.7023686,171.3979844,178.0874437,-2.98E-07,7.09E-06,0,FullRollUp
177.5161478,174.0350839,177.9021897,179.7851847,171.4363732,178.0875747,-1.60E-05,1.23E-05,0,FullRollUp
177.5063651,173.9994024,177.8779433,179.8484948,171.4857472,178.1120745,-3.45E-05,2.44E-05,0,FullRollUp
177.4867453,173.9512791,177.8662498,179.8678271,171.5980757,178.1552439,-5.61E-05,6.04E-05,0,FullRollUp
177.4715358,173.8965161,177.8520493,179.9245155,171.669277,178.2040876,-5.04E-05,4.77E-05,0,FullRollUp
177.4256123,173.844628,177.8711296,179.9890509,171.768434,178.255947,-6.33E-05,3.81E-05,0,FullRollUp
177.4081319,173.8013691,177.8946893,179.959424,171.8763273,178.3053338,-3.86E-05,5.30E-05,0,FullRollUp
177.3830352,173.7424412,177.9478883,179.9135269,171.9630534,178.3927969,-4.81E-05,2.10E-05,0,FullRollUp
177.3542773,173.6931214,177.9798466,179.8274721,172.077287,178.4737542,-4.48E-05,1.55E-05,0,FullRollUp
177.3019881,173.6544622,178.0322425,179.7249703,172.2442581,178.5383635,-4.15E-05,4.05E-06,0,FullRollUp
177.2714832,173.6203967,178.0879745,179.7318785,172.3686262,178.5886178,-2.22E-05,3.58E-06,0,FullRollUp
177.2532589,173.591786,178.2898349,179.8099564,172.4709581,178.6210899,-3.98E-05,3.70E-06,0,FullRollUp
177.2003882,173.4975514,178.381863,179.8179374,172.6324626,178.7062532,-6.47E-05,2.68E-06,0,FullRollUp
177.1724105,173.4136819,178.5017732,179.9276273,172.7327483,178.7839278,-0.000102043,-1.79E-07,0,FullRollUp
177.1083081,173.317254,178.5270205,179.7874682,172.8830516,178.8623034,-0.000129223,2.15E-06,0,FullRollUp
177.0287947,173.2426044,178.5484057,179.6396074,173.0406053,178.9206196,-0.000102103,1.97E-06,0,FullRollUp
176.9619509,173.1507175,178.5945698,179.5946182,173.1772711,178.9810174,-3.00E-05,-1.03E-05,0,FullRollUp
176.8658631,172.9660237,178.7384314,179.4587695,173.2599426,179.0773688,-6.61E-05,-5.39E-05,0,FullRollUp
176.7376256,172.7924432,178.865542,179.3135534,173.3369882,179.1016706,-1.67E-05,-0.00010705,0,FullRollUp
176.6081811,172.7302088,178.936493,178.9646727,173.3157756,179.0112727,-2.52E-05,-0.000102997,0,FullRollUp
176.4720967,172.7445028,179.0128214,178.6392939,173.2612426,178.7837035,-1.02E-05,-0.000112116,0,FullRollUp
176.3599849,172.7619156,179.14516,178.4622495,173.2183363,178.6227363,-8.17E-06,-8.31E-05,0,FullRollUp
176.3197002,172.8392341,179.3424126,178.3523012,173.1363649,178.4206332,-5.54E-06,-3.09E-05,0,FullRollUp
176.300422,172.9030287,179.4956277,178.2937813,173.0419131,178.2709477,-3.93E-06,-1.32E-05,0,FullRollUp
176.2744754,172.950571,179.5835763,178.2245873,172.9743741,178.1530039,-1.97E-05,-8.70E-06,0,FullRollUp
176.2491159,172.9731068,179.6048273,178.1470331,172.91482,178.0626122,-1.64E-05,-3.64E-06,0,FullRollUp
176.1882594,172.9957775,179.6797825,178.0718852,172.851653,177.9976471,-7.09E-06,-4.11E-06,0,FullRollUp
176.1269838,173.0297903,179.8818314,177.9664406,172.7948615,177.9373283,-6.08E-06,-2.09E-06,0,FullRollUp
176.0690812,173.0758394,179.7676514,177.8949157,172.7020902,177.8587918,-4.41E-06,-2.50E-06,0,FullRollUp
176.0086329,173.0933868,179.5882826,177.8339164,172.6540187,177.815723,-1.48E-05,-7.75E-07,0,FullRollUp
175.9488305,173.0697772,179.4711534,177.7942857,172.6223771,177.7802417,-1.15E-05,-8.34E-07,0,FullRollUp
175.9284089,173.0657221,179.3023549,177.7791626,172.6099962,177.7612392,-1.49E-05,-7.75E-07,0,FullRollUp
175.9053007,173.0484802,179.2436979,177.6429336,172.5990902,177.7456458,-1.17E-05,-1.13E-06,0,FullRollUp
175.8739405,173.0072426,179.2642975,177.5900788,172.6004779,177.7493765,-1.73E-05,-1.57E-05,0,FullRollUp
175.8358539,172.973881,179.2978363,177.5449248,172.6163006,177.7532044,-3.58E-05,-9.06E-06,0,FullRollUp
175.8066081,172.9486124,179.3226899,177.522987,172.6256977,177.7537627,-2.69E-05,-1.65E-05,0,FullRollUp
175.7740858,172.904482,179.3851052,177.5053551,172.6539038,177.7881855,-4.54E-05,-1.90E-05,0,FullRollUp
175.734667,172.8370437,179.5111311,177.5588219,172.7020561,177.8297738,-2.56E-05,-2.43E-05,0,FullRollUp
175.6996015,172.7895484,179.6299031,177.6513888,172.7425556,177.8536875,-2.88E-05,-1.53E-05,0,FullRollUp
175.6743051,172.780071,179.7293091,177.6929951,172.7767052,177.8546499,-2.40E-05,-3.40E-06,0,FullRollUp
175.6413988,172.7895374,179.7894117,177.7084132,172.8389081,177.8463006,-5.42E-06,-3.58E-06,0,FullRollUp
175.618238,172.8037919,179.8157636,177.7287225,172.8930325,177.8421874,-8.82E-06,-1.67E-06,0,FullRollUp
175.6188493,172.8319673,179.8512383,177.761547,172.8939329,177.8098779,-8.94E-07,-5.48E-06,0,FullRollUp
175.6203631,172.8457508,179.9298048,177.7103493,172.9023982,177.8036133,1.36E-05,-1.37E-06,0,FullRollUp
175.6357328,172.8962445,179.9791758,177.63935,172.9084882,177.7561682,6.51E-05,-5.96E-08,0,FullRollUp
175.675184,172.9718445,179.9295539,177.6217337,172.9000388,177.6822975,6.30E-05,1.87E-05,0,FullRollUp
175.7182817,173.0461239,179.7821186,177.6338783,172.8734733,177.6343053,9.95E-05,5.13E-05,0,FullRollUp
175.7587921,173.1622882,179.6485726,177.8253832,172.8497486,177.5614477,0.000138819,5.39E-05,0,FullRollUp
175.7875973,173.2268467,179.4822441,178.1796247,172.8373974,177.5374264,5.78E-05,3.86E-05,0,FullRollUp
175.787287,173.2345648,179.373034,178.3877334,172.8608618,177.5613848,9.42E-06,3.22E-06,0,FullRollUp
175.788723,173.2366955,179.2642024,178.5805816,172.8792005,177.5777328,6.91E-06,2.68E-06,0,FullRollUp
175.7937737,173.2496417,179.2722735,178.6760051,172.8908008,177.5891146,3.46E-06,6.62E-06,0,FullRollUp
175.8062983,173.2759622,179.3269584,178.6887469,172.9093859,177.5781533,5.36E-06,1.45E-05,0,FullRollUp
175.8339046,173.3209317,179.3997406,178.7036005,172.9096203,177.5563641,7.27E-06,2.71E-05,0,FullRollUp
176.109922,173.4517181,178.5487039,178.5295638,172.723853,177.4856426,0,0,0,FullRollUp
176.2506471,173.4926804,178.3096133,178.1345743,172.6235348,177.4575956,5.74E-05,0.000110567,0,FullRollUp
176.3719764,173.5157963,178.2911608,178.2576407,172.5556519,177.4490674,4.55E-05,9.48E-05,0,FullRollUp
176.5271333,173.5732742,178.3496325,178.4671874,172.4736649,177.4286334,3.00E-05,0.000140131,0,FullRollUp
176.6424593,173.5948197,178.4148508,178.7442376,172.4118687,177.416585,1.19E-05,0.00011158,0,FullRollUp
176.7100261,173.6241769,178.4559685,178.9234906,172.4071585,177.4060112,5.60E-06,9.35E-05,0,FullRollUp
176.7361936,173.6357775,178.4804221,179.0377577,172.4274034,177.4022516,3.46E-06,5.35E-05,0,FullRollUp
176.7792723,173.6552803,178.5076365,179.1327797,172.4289431,177.3844977,3.16E-06,6.55E-05,0,FullRollUp
176.8476222,173.6934624,178.5037079,179.2271078,172.3926997,177.3576235,3.10E-06,8.10E-05,0,FullRollUp
176.8581405,173.7019356,178.5120622,179.2364846,172.4035724,177.3497395,2.68E-06,1.81E-05,0,FullRollUp
176.88884,173.7240063,178.5503029,179.1853795,172.4073891,177.3313885,8.76E-06,4.10E-05,0,FullRollUp
176.9158945,173.7546765,178.5863605,179.1489968,172.4243009,177.3183137,1.02E-05,3.96E-05,0,FullRollUp
176.9318966,173.7739071,178.6237855,179.1812044,172.4245124,177.2952354,-1.61E-06,1.66E-05,0,FullRollUp
176.9419689,173.7886939,178.650202,179.2294617,172.4389649,177.2952489,-8.67E-05,8.17E-06,0,FullRollUp
176.9456822,173.7937754,178.6707622,179.4356687,172.4536788,177.2914748,-0.000166416,7.75E-06,0,FullRollUp
176.9506507,173.7980576,178.7681925,179.7321225,172.4766368,177.2893222,-0.000120997,1.03E-05,0,FullRollUp
176.9612193,173.8045879,178.9174484,179.9428522,172.4876322,177.2846236,-0.00010097,1.09E-05,0,FullRollUp
176.9445736,173.8077275,178.9584108,179.9427434,172.5133897,177.2843865,-7.99E-05,-1.50E-05,0,FullRollUp
176.9028057,173.8034464,179.0286064,179.913425,172.550677,177.2872701,-8.39E-05,-5.75E-05,0,FullRollUp
176.8744879,173.8095158,179.0913169,179.7842472,172.570785,177.2761588,-7.16E-05,-4.07E-05,0,FullRollUp
176.8518472,173.818348,179.2367074,179.6130507,172.5691799,177.2518458,-9.75E-05,-3.12E-05,0,FullRollUp
176.8022524,173.8307742,179.5020784,179.382869,172.5845467,177.2309179,-8.52E-06,-6.56E-05,0,FullRollUp
176.7538943,173.8376305,179.639047,179.2071591,172.5992144,177.2150025,-3.00E-05,-7.19E-05,0,FullRollUp
176.727318,173.845836,179.7032302,179.0620108,172.618899,177.1993796,-1.15E-05,-3.51E-05,0,FullRollUp
176.6950772,173.8510037,179.719523,178.9392899,172.6378322,177.1680418,-2.23E-05,-4.31E-05,0,FullRollUp
176.6476167,173.8559701,179.7606172,178.8991497,172.6871745,177.1631131,-1.97E-05,-6.51E-05,0,FullRollUp
176.6185302,173.8838607,179.8256346,178.8693584,172.7065957,177.1212051,-2.18E-05,-6.10E-05,0,FullRollUp
176.5891865,173.9023337,179.8731275,178.8034003,172.7169236,177.0777347,-3.34E-06,-6.90E-05,0,FullRollUp
176.5291208,173.8700356,179.9272664,178.6276926,172.7608313,177.0780348,-3.58E-05,-6.43E-05,0,FullRollUp
176.4470895,173.8175982,179.9439507,178.4366239,172.8199858,177.0670935,-7.67E-05,-6.58E-05,0,FullRollUp
176.3543576,173.7504097,179.9578678,178.2481038,172.8912429,177.0364352,-5.27E-05,-6.77E-05,0,FullRollUp
176.2927784,173.6742872,179.9702922,178.1530641,172.8840362,177.0129732,-6.86E-05,-5.25E-05,0,FullRollUp
176.2744419,173.6122438,179.9803519,178.14811,172.8080721,176.9738389,-1.81E-05,-7.90E-05,0,FullRollUp
176.2614026,173.5598716,179.9868947,178.1274304,172.761599,176.9307124,-4.77E-06,-6.40E-05,0,FullRollUp
176.2224706,173.5116687,179.9762202,178.106697,172.7570465,176.884127,-1.35E-05,-8.53E-05,0,FullRollUp
176.2084592,173.4645558,179.9688749,178.0559142,172.7216875,176.860821,-4.67E-05,-8.20E-05,0,FullRollUp
176.2040024,173.3843968,179.9645739,178.0476935,172.6754675,176.8681634,-0.000112653,-9.39E-05,0,FullRollUp
176.149811,173.3023057,179.9797816,178.0430772,172.6165452,176.8647757,-7.66E-05,-0.000181258,0,FullRollUp
176.1155376,173.2595904,179.9827047,178.037747,172.600548,176.8670321,-3.33E-05,-0.000106037,0,FullRollUp
176.0686878,173.186461,179.9917284,178.0325318,172.6206209,176.8828027,-6.43E-05,-0.000125885,0,FullRollUp
176.0106199,173.1364839,179.9707787,178.0505398,172.6290324,176.8707683,-6.00E-05,-0.000124514,0,FullRollUp
175.95928,173.097384,179.9560338,177.9857263,172.6384008,176.865905,-6.44E-06,-0.000101805,0,FullRollUp
175.9284864,173.0662051,179.9180999,177.9221766,172.6215417,176.8477603,-8.52E-06,-7.75E-05,0,FullRollUp
175.9312049,173.0539459,179.8536298,177.970604,172.5900851,176.8374683,-6.91E-06,-4.21E-05,0,FullRollUp
175.9431311,173.020875,179.8271877,178.1019826,172.5584232,176.8785197,9.36E-06,-8.52E-06,0,FullRollUp
175.9306567,173.0011557,179.8216524,178.3338388,172.5559134,176.929618,3.58E-05,-1.72E-05,0,FullRollUp
175.9236589,173.013313,179.8174824,178.4397343,172.5446353,176.9705093,5.46E-05,8.94E-07,0,FullRollUp
175.9201206,173.1026995,179.8381765,178.5554925,172.5373156,176.9414803,1.67E-05,-5.96E-08,0,FullRollUp
175.8912568,173.1683831,179.9159683,178.6742333,172.5435287,176.9158354,-1.19E-06,1.25E-05,0,FullRollUp
175.8778148,173.1957449,179.9784635,178.747869,172.5417979,176.9038073,-1.40E-05,8.17E-06,0,FullRollUp
175.8813994,173.2160272,179.9805088,178.9419791,172.5331505,176.8864631,-7.87E-06,1.03E-05,0,FullRollUp
175.8976571,173.2652406,179.9850492,179.120511,172.5204648,176.8448556,1.98E-05,1.65E-05,0,FullRollUp
175.9097135,173.2985792,179.9852032,179.2090274,172.504965,176.7927176,9.42E-06,1.40E-05,0,FullRollUp
175.9160973,173.3254056,179.9611312,179.1900005,172.4870657,176.730734,1.69E-05,4.23E-06,0,FullRollUp
175.9359209,173.3787186,179.8153753,179.1115996,172.4548872,176.6534552,1.60E-05,9.30E-06,0,FullRollUp
175.9595663,173.4240793,179.6709321,179.0677457,172.4111298,176.6008816,4.71E-05,1.91E-06,0,FullRollUp
175.9843772,173.4802002,179.5276849,179.0176663,172.3437429,176.4787936,1.00E-05,-1.02E-05,0,FullRollUp
175.991652,173.5326195,179.4535762,179.013393,172.3050124,176.364562,1.42E-05,-8.34E-06,0,FullRollUp
175.9905885,173.5732115,179.3502225,179.1349925,172.2941045,176.2564067,4.53E-06,-8.64E-06,0,FullRollUp
176.0125997,173.6030478,179.2241535,179.1894965,172.2808772,176.1810047,3.04E-06,-2.80E-06,0,FullRollUp
175.9977317,173.6027389,179.1210527,179.2309728,172.2839787,176.1474168,1.55E-06,-2.62E-05,0,FullRollUp
175.9882089,173.6077959,178.962012,179.1061594,172.2792048,176.1114201,1.37E-05,-1.44E-05,0,FullRollUp
175.9760156,173.6128678,178.824646,178.9118759,172.2746857,176.0643905,2.66E-05,-1.89E-05,0,FullRollUp
175.8675972,173.5847232,178.7362668,178.6644009,172.3391038,176.0563693,9.36E-06,-0.000141501,0,FullRollUp
175.8286629,173.5765882,179.2676711,178.6045389,172.364836,176.0459006,6.91E-06,-4.43E-05,0,FullRollUp
175.8155882,173.5622708,179.4226879,178.4400984,172.3599638,176.0215325,1.67E-06,-1.15E-05,0,FullRollUp
175.8078646,173.5578036,179.4022857,178.4671765,172.3519189,175.9824754,-9.78E-06,-3.81E-06,0,FullRollUp
175.8354332,173.5864465,179.2167747,178.6317328,172.3321773,175.9379619,-8.19E-05,2.66E-05,0,FullRollUp
175.8288728,173.5736783,179.1613953,178.943599,172.3129034,175.92099,-4.20E-05,3.12E-05,0,FullRollUp
175.8539164,173.5724532,179.1058902,179.2661302,172.2918829,175.8906672,-2.69E-05,2.29E-05,0,FullRollUp
175.8907848,173.5926998,179.3479738,179.5538373,172.284054,175.8691851,-2.58E-05,6.31E-05,0,FullRollUp
175.8957306,173.5929572,179.9275476,179.6442615,172.2868041,175.8462381,-5.19E-05,6.09E-05,0,FullRollUp
176.0110617,173.6023627,179.5016625,179.5191906,172.2302506,175.8590429,1.69E-05,0.000164807,0,FullRollUp
176.1025709,173.7449759,179.1997961,179.3090058,172.2110441,175.738772,4.94E-05,0.000130773,0,FullRollUp
176.2440132,173.8599239,178.7249409,179.5012586,172.1734151,175.6531523,0.000103831,0.000143945,0,FullRollUp
176.395491,173.9420708,179.2901488,178.9869461,172.2133581,175.5963217,0.000252366,0.000205755,0,FullRollUp
176.3754246,173.952748,179.9556307,178.3916103,172.3066705,175.6651797,0.00018549,9.19E-05,0,FullRollUp
176.3933798,173.9484134,179.6728255,178.3577134,172.4149067,175.7512435,0.000105858,0.000139177,0,FullRollUp
176.4393271,174.2503193,179.8032931,178.7289768,172.4107228,175.7541565,3.40E-05,0.000278354,0,FullRollUp
176.5839297,174.5445863,179.2661437,178.2833243,172.3406105,175.7523026,4.45E-05,0.000207365,0,FullRollUp
176.6176859,174.7506379,178.2529572,177.4927914,172.4305323,175.7354154,0.000445008,0.000168562,0,FullRollUp
176.6163595,175.2662141,177.8358991,176.7299723,172.5222383,175.7089199,0.000164866,0.000169396,0,FullRollUp
176.6353146,175.5026935,177.0470883,176.0902451,172.5300371,175.6396909,0.00013864,7.25E-05,0,FullRollUp
176.6275213,175.6606766,176.4349723,175.5535483,172.5328786,175.6096444,0.000394344,6.85E-06,0,FullRollUp
176.6266454,175.7613042,176.7585783,175.3536969,172.5512422,175.5303349,0.000676632,2.73E-05,0,FullRollUp
176.5730637,176.0069417,177.3464395,176.1632119,172.531902,175.4116715,0.000350296,3.53E-05,0,FullRollUp
176.4349733,176.2972074,179.8960066,176.5990469,172.4376637,175.2954968,0.000399292,0.000104189,0,FullRollUp
176.3123063,176.5940917,179.7042504,177.0365744,172.4052107,175.1346828,0.000426233,1.73E-05,0,FullRollUp
176.1231263,177.1982234,178.6772284,177.3499411,172.3691204,174.9364053,0.000127554,1.62E-05,0,FullRollUp
175.8814175,177.5074802,176.8891008,177.5985161,172.3164121,174.8706105,0.000261128,5.57E-05,0,FullRollUp
175.7770769,177.7837816,175.1886688,177.1910185,172.2396734,174.8145654,0.000248492,4.26E-05,0,FullRollUp
175.6285138,178.1562226,21.77737494,177.134171,172.1941312,174.7160489,0.000220716,3.21E-05,0,FullRollUp
175.5695779,178.6099549,75.95234689,176.8214677,172.2070764,174.696768,0.000156283,2.63E-05,0,FullRollUp
175.5741304,178.803372,153.9525639,176.2552874,172.3841557,174.6803474,0.000147283,4.02E-05,0,FullRollUp
175.6668498,179.0587017,158.3429738,175.3319027,172.4196049,174.6788794,-3.28E-05,0.000180423,0,FullRollUp
175.9264958,179.2006124,61.51698686,174.8501718,172.2106482,174.6185366,-3.76E-06,0.00032407,0,FullRollUp
176.2692104,179.480586,69.78024377,175.210447,172.0063918,174.4837522,-0.000294089,0.000341415,0,FullRollUp
176.6802456,179.8377346,125.8800061,175.801708,171.8471572,174.504812,-0.00057137,0.000377595,0,FullRollUp
177.0191626,179.8660939,89.6011024,177.036143,171.9266286,174.6196392,-0.000626683,0.000303924,0,FullRollUp
177.1091996,179.63613,12.73316169,176.9638526,172.1642797,174.7917099,-0.0001688,0.000196159,0,FullRollUp
177.2563047,179.3960702,21.45007676,177.7687357,172.4200165,174.8722775,-6.47E-05,0.000160635,0,FullRollUp
178.0958037,178.9622605,4.021037835,178.0762355,172.4605053,174.9880048,-0.000252366,2.82E-05,0,FullRollUp
179.074993,177.8121509,17.29527645,178.2105798,172.3355728,174.693426,-0.000797391,0.000181377,0,FullRollUp
179.4839867,177.4682108,178.5035072,178.1896205,172.4651853,174.7136907,-0.00092411,0.000186801,0,FullRollUp
177.9223313,177.2241064,178.3883793,177.7039439,172.4160684,174.7717294,-0.000633895,-7.68E-05,0,FullRollUp
176.6980504,176.8416393,177.518496,176.9475876,172.2942601,174.7823406,-0.000114024,-0.000567377,0,FullRollUp
175.5454112,176.5462584,177.6904006,176.8573266,171.9616712,174.6776504,2.64E-05,-4.48E-05,0,FullRollUp
174.9091651,176.2398921,179.1447536,176.4084194,171.1224648,174.4696667,0.000311792,7.73E-05,0,FullRollUp
173.9666317,175.9151054,179.5483608,175.7796768,170.4075322,174.377876,0.000681221,-2.31E-05,0,FullRollUp
173.052825,175.5155475,179.9996759,175.384932,169.8134215,174.1353903,0.000308812,-0.000322044,0,FullRollUp
172.439254,174.7905637,179.8587703,175.7795687,169.0903626,173.9473003,0.000243425,-0.00015384,0,FullRollUp
171.871401,173.96222,179.8692186,176.4432138,168.5637753,173.7471019,5.10E-05,0.000252903,0,FullRollUp
171.2425294,172.8190487,179.3463729,176.9757186,168.2007143,173.7140385,0.000160515,8.70E-05,0,FullRollUp
170.7435831,171.8561024,179.83988,176.585692,167.8042036,173.7512717,2.38E-05,0.000492811,0,FullRollUp
169.8529242,170.7716465,179.2584203,176.4714986,167.497965,173.433504,0.000244319,0.000605166,0,FullRollUp
169.045708,169.6964981,179.5453598,175.3430147,167.3687623,172.8692345,0.000243962,0.000215232,0,FullRollUp
167.8907955,168.8149249,179.871238,174.9643002,167.2239991,172.1841935,0.000613809,0.000266969,0,FullRollUp
166.8050576,166.9224012,178.7507287,175.2068158,166.6838711,171.8040522,1.74E-05,0.001043856,0,FullRollUp
166.1910057,166.442463,177.9304293,174.214593,166.2898834,171.7482952,0.001249611,0.000205994,0,FullRollUp
